Id Commande,Id client,Categorie,Article,Prix unitaire,Quantité,Depense totale,Methode de paiement,Lieu,Date de commande
TXN_3866783,Client_12,Nourriture,Article_25_NOUR,41.0,3.0,123.0,Carte de credit,En magasin,2022-03-27
TXN_9048177,Client_08,Patisserie,Article_6_PAT,12.5,2.0,25.0,Portefeuille electronique,En magasin,2023-11-03
TXN_8842339,Client_22,Boissons,Article_12_BOI,21.5,8.0,172.0,Portefeuille electronique,En magasin,2023-05-14
TXN_6288602,Client_12,Bouchers,Article_21_BOU,35.0,8.0,280.0,Carte de credit,En magasin,2023-11-28
TXN_3805794,Client_05,Bouchers,Article_23_BOU,38.0,5.0,190.0,Carte de credit,En ligne,2024-08-29
TXN_5488509,Client_21,Bouchers,Article_16_BOU,27.5,7.0,192.5,Portefeuille electronique,En ligne,2022-02-12
TXN_1811555,Client_15,Nourriture,inconnu,30.5,0.0,0.0,Espèce,En ligne,2023-07-31
TXN_4878744,Client_02,Appareil menager electrique,Article_10_ELEC,18.5,4.0,74.0,Portefeuille electronique,En ligne,2022-06-26
TXN_9246169,Client_14,Appareil menager electrique,inconnu,38.0,0.0,0.0,Espèce,En ligne,2023-08-16
TXN_3303186,Client_06,Nourriture,Article_5_NOUR,11.0,6.0,66.0,Carte de credit,En magasin,2022-06-10
TXN_8503614,Client_12,Appareil menager electrique,Article_21_ELEC,35.0,3.0,105.0,Carte de credit,En ligne,2022-12-14
TXN_7214951,Client_04,Boissons,Article_25_BOI,41.0,5.0,205.0,Espèce,En magasin,2023-10-12
TXN_7423171,Client_21,Nourriture,Article_12_NOUR,21.5,7.0,150.5,Portefeuille electronique,En magasin,2024-09-13
TXN_1583510,Client_11,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,10.0,110.0,Espèce,En ligne,2024-01-29
TXN_7443511,Client_08,Produit laitier,Article_1_LAIT,5.0,2.0,10.0,Portefeuille electronique,En ligne,2023-05-07
TXN_4394615,Client_20,Produit laitier,Article_4_LAIT,9.5,2.0,19.0,Carte de credit,En magasin,2024-10-20
TXN_3755291,Client_09,Produit laitier,Article_2_LAIT,6.5,1.0,6.5,Espèce,En ligne,2022-11-15
TXN_3557501,Client_08,Nourriture,Article_3_NOUR,8.0,6.0,48.0,Carte de credit,En magasin,2024-01-10
TXN_9827245,Client_02,Appareil menager electrique,Article_21_ELEC,35.0,5.0,175.0,Portefeuille electronique,En ligne,2022-04-12
TXN_3187729,Client_18,Appareil menager electrique,Article_25_ELEC,41.0,9.0,369.0,Portefeuille electronique,En magasin,2024-06-25
TXN_9667841,Client_11,Patisserie,Article_22_PAT,36.5,7.0,255.5,Portefeuille electronique,En ligne,2024-06-05
TXN_3433195,Client_24,Appareil menager electrique,inconnu,0.0,7.0,150.5,Espèce,En ligne,2023-03-30
TXN_4731761,Client_17,Boissons,Article_6_BOI,12.5,3.0,37.5,Carte de credit,En magasin,2024-08-19
TXN_6339738,Client_25,Bouchers,Article_12_BOU,21.5,7.0,150.5,Carte de credit,En magasin,2022-04-01
TXN_8912717,Client_05,Produit laitier,Article_2_LAIT,6.5,10.0,65.0,Carte de credit,En magasin,2022-07-28
TXN_9840878,Client_07,Ordinateurs et accessoires electriques,Article_9_ORDI,17.0,10.0,170.0,Portefeuille electronique,En magasin,2023-10-17
TXN_8186195,Client_20,Boissons,Article_8_BOI,15.5,5.0,77.5,Portefeuille electronique,En ligne,2023-02-19
TXN_9410785,Client_24,Meubles,inconnu,12.5,0.0,0.0,Portefeuille electronique,En ligne,2024-01-14
TXN_1536301,Client_14,Nourriture,Article_10_NOUR,18.5,7.0,129.5,Espèce,En magasin,2023-06-12
TXN_6001621,Client_15,Meubles,Article_8_MEU,15.5,1.0,15.5,Carte de credit,En magasin,2022-10-09
TXN_2077907,Client_16,Meubles,Article_14_MEU,24.5,1.0,24.5,Portefeuille electronique,En magasin,2022-06-20
TXN_6429566,Client_01,Produit laitier,Article_24_LAIT,39.5,3.0,118.5,Espèce,En ligne,2023-03-08
TXN_4476611,Client_13,Nourriture,Article_14_NOUR,24.5,6.0,147.0,Carte de credit,En ligne,2023-03-01
TXN_9130896,Client_03,Nourriture,inconnu,20.0,0.0,0.0,Portefeuille electronique,En magasin,2022-05-17
TXN_4547031,Client_18,Patisserie,Article_6_PAT,12.5,3.0,37.5,Espèce,En magasin,2024-03-27
TXN_6923046,Client_11,Bouchers,Article_12_BOU,21.5,1.0,21.5,Carte de credit,En ligne,2023-08-22
TXN_5461118,Client_03,Bouchers,Article_8_BOU,15.5,3.0,46.5,Carte de credit,En magasin,2024-08-20
TXN_8574406,Client_16,Meubles,Article_8_MEU,15.5,5.0,77.5,Carte de credit,En magasin,2024-05-23
TXN_4459526,Client_11,Produit laitier,Article_3_LAIT,8.0,9.0,72.0,Espèce,En magasin,2022-01-03
TXN_9538956,Client_10,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,5.0,55.0,Espèce,En magasin,2022-02-22
TXN_7160998,Client_13,Ordinateurs et accessoires electriques,Article_1_ORDI,5.0,7.0,35.0,Carte de credit,En ligne,2022-02-08
TXN_6906173,Client_02,Patisserie,Article_7_PAT,14.0,7.0,98.0,Espèce,En ligne,2024-11-04
TXN_3317964,Client_25,Produit laitier,Article_8_LAIT,15.5,2.0,31.0,Portefeuille electronique,En magasin,2024-07-01
TXN_4654673,Client_20,Bouchers,Article_23_BOU,38.0,1.0,38.0,Espèce,En magasin,2024-09-14
TXN_9684703,Client_15,Ordinateurs et accessoires electriques,Article_6_ORDI,12.5,1.0,12.5,Portefeuille electronique,En magasin,2024-02-05
TXN_7571093,Client_17,Produit laitier,inconnu,0.0,9.0,99.0,Portefeuille electronique,En magasin,2022-11-18
TXN_1130823,Client_13,Ordinateurs et accessoires electriques,Article_9_ORDI,17.0,10.0,170.0,Carte de credit,En magasin,2024-11-02
TXN_2655759,Client_23,Meubles,Article_25_MEU,41.0,3.0,123.0,Espèce,En magasin,2024-09-18
TXN_8878269,Client_05,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,4.0,128.0,Espèce,En magasin,2024-12-08
TXN_5481124,Client_03,Meubles,Article_15_MEU,26.0,9.0,234.0,Espèce,En magasin,2022-01-14
TXN_3191741,Client_01,Patisserie,Article_15_PAT,26.0,9.0,234.0,Portefeuille electronique,En magasin,2024-11-17
TXN_3096445,Client_17,Ordinateurs et accessoires electriques,inconnu,32.0,0.0,0.0,Portefeuille electronique,En magasin,2024-06-25
TXN_8404227,Client_03,Boissons,Article_2_BOI,6.5,9.0,58.5,Portefeuille electronique,En ligne,2023-12-29
TXN_2374689,Client_19,Boissons,Article_2_BOI,6.5,1.0,6.5,Espèce,En magasin,2024-05-21
TXN_9469962,Client_08,Boissons,inconnu,0.0,6.0,48.0,Espèce,En ligne,2024-02-26
TXN_5072173,Client_23,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,7.0,129.5,Portefeuille electronique,En ligne,2024-09-21
TXN_4944574,Client_19,Patisserie,Article_24_PAT,39.5,6.0,237.0,Portefeuille electronique,En ligne,2024-04-11
TXN_5293933,Client_20,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,5.0,55.0,Espèce,En magasin,2022-12-06
TXN_7801513,Client_01,Appareil menager electrique,Article_5_ELEC,11.0,6.0,66.0,Portefeuille electronique,En magasin,2022-09-21
TXN_8685820,Client_05,Boissons,Article_1_BOI,5.0,10.0,50.0,Portefeuille electronique,En ligne,2023-03-23
TXN_1729525,Client_08,Boissons,Article_23_BOI,38.0,7.0,266.0,Portefeuille electronique,En magasin,2022-11-10
TXN_2593560,Client_07,Bouchers,Article_13_BOU,23.0,6.0,138.0,Espèce,En magasin,2023-07-07
TXN_6961502,Client_13,Bouchers,Article_17_BOU,29.0,1.0,29.0,Portefeuille electronique,En magasin,2022-11-09
TXN_8817119,Client_22,Bouchers,Article_20_BOU,33.5,5.0,167.5,Carte de credit,En ligne,2024-04-27
TXN_4160315,Client_05,Produit laitier,Article_19_LAIT,32.0,9.0,288.0,Portefeuille electronique,En ligne,2022-08-20
TXN_5438923,Client_03,Produit laitier,Article_24_LAIT,39.5,4.0,158.0,Carte de credit,En ligne,2023-07-21
TXN_8838958,Client_01,Ordinateurs et accessoires electriques,inconnu,15.5,0.0,0.0,Espèce,En magasin,2024-11-08
TXN_5911306,Client_21,Produit laitier,inconnu,0.0,8.0,268.0,Portefeuille electronique,En ligne,2022-10-10
TXN_8714034,Client_09,Appareil menager electrique,Article_6_ELEC,12.5,4.0,50.0,Portefeuille electronique,En magasin,2023-01-07
TXN_5960646,Client_21,Boissons,Article_3_BOI,8.0,8.0,64.0,Portefeuille electronique,En ligne,2024-03-18
TXN_1839621,Client_01,Bouchers,Article_8_BOU,15.5,1.0,15.5,Portefeuille electronique,En ligne,2024-04-07
TXN_5944361,Client_01,Produit laitier,Article_19_LAIT,32.0,4.0,128.0,Carte de credit,En magasin,2022-10-10
TXN_7159417,Client_11,Nourriture,Article_13_NOUR,23.0,5.0,115.0,Espèce,En magasin,2024-03-14
TXN_3759367,Client_18,Boissons,Article_19_BOI,32.0,1.0,32.0,Portefeuille electronique,En magasin,2023-05-07
TXN_1676564,Client_12,Meubles,Article_2_MEU,6.5,6.0,39.0,Portefeuille electronique,En ligne,2024-06-18
TXN_7493896,Client_11,Appareil menager electrique,Article_11_ELEC,20.0,4.0,80.0,Espèce,En magasin,2024-12-07
TXN_9279646,Client_08,Produit laitier,Article_9_LAIT,17.0,7.0,119.0,Carte de credit,En ligne,2022-10-11
TXN_2080115,Client_18,Bouchers,Article_24_BOU,39.5,7.0,276.5,Espèce,En ligne,2024-01-05
TXN_2634868,Client_13,Patisserie,Article_11_PAT,20.0,4.0,80.0,Espèce,En magasin,2024-06-26
TXN_9937190,Client_23,Nourriture,Article_13_NOUR,23.0,3.0,69.0,Portefeuille electronique,En magasin,2023-07-14
TXN_9222292,Client_15,Meubles,Article_24_MEU,39.5,9.0,355.5,Portefeuille electronique,En magasin,2024-12-25
TXN_3841425,Client_24,Produit laitier,Article_8_LAIT,15.5,6.0,93.0,Carte de credit,En magasin,2024-10-01
TXN_3427896,Client_15,Patisserie,Article_12_PAT,21.5,3.0,64.5,Espèce,En magasin,2024-12-26
TXN_7315614,Client_22,Meubles,Article_15_MEU,26.0,10.0,260.0,Portefeuille electronique,En magasin,2024-02-10
TXN_5441868,Client_05,Meubles,Article_5_MEU,11.0,5.0,55.0,Portefeuille electronique,En ligne,2022-03-07
TXN_5275517,Client_10,Nourriture,Article_17_NOUR,29.0,8.0,232.0,Espèce,En ligne,2024-11-29
TXN_6260961,Client_16,Appareil menager electrique,Article_25_ELEC,41.0,1.0,41.0,Espèce,En magasin,2024-10-25
TXN_2139409,Client_23,Nourriture,Article_13_NOUR,23.0,9.0,207.0,Portefeuille electronique,En ligne,2022-05-21
TXN_5343433,Client_20,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,7.0,224.0,Carte de credit,En ligne,2022-12-11
TXN_7425133,Client_03,Patisserie,Article_20_PAT,33.5,10.0,335.0,Espèce,En magasin,2024-05-21
TXN_8793391,Client_16,Boissons,Article_2_BOI,6.5,8.0,52.0,Carte de credit,En ligne,2024-04-14
TXN_5940844,Client_23,Boissons,Article_19_BOI,32.0,2.0,64.0,Carte de credit,En magasin,2023-09-12
TXN_3357122,Client_05,Bouchers,Article_22_BOU,36.5,2.0,73.0,Carte de credit,En ligne,2024-02-19
TXN_8846811,Client_21,Bouchers,Article_21_BOU,35.0,1.0,35.0,Portefeuille electronique,En ligne,2022-09-06
TXN_6576457,Client_19,Patisserie,Article_9_PAT,17.0,10.0,170.0,Carte de credit,En magasin,2022-03-17
TXN_4581475,Client_17,Ordinateurs et accessoires electriques,Article_11_ORDI,20.0,6.0,120.0,Carte de credit,En magasin,2023-06-16
TXN_6582130,Client_03,Appareil menager electrique,Article_13_ELEC,23.0,9.0,207.0,Portefeuille electronique,En ligne,2024-12-25
TXN_2910621,Client_02,Boissons,Article_10_BOI,18.5,10.0,185.0,Portefeuille electronique,En magasin,2023-03-05
TXN_9627402,Client_04,Bouchers,Article_3_BOU,8.0,10.0,80.0,Espèce,En ligne,2022-02-23
TXN_6676210,Client_02,Ordinateurs et accessoires electriques,Article_17_ORDI,29.0,8.0,232.0,Portefeuille electronique,En ligne,2023-11-27
TXN_5351535,Client_23,Patisserie,Article_25_PAT,41.0,8.0,328.0,Espèce,En magasin,2024-10-15
TXN_4435938,Client_05,Appareil menager electrique,Article_13_ELEC,23.0,4.0,92.0,Carte de credit,En magasin,2023-08-06
TXN_4181012,Client_21,Patisserie,Article_8_PAT,15.5,6.0,93.0,Espèce,En ligne,2024-06-24
TXN_1475212,Client_11,Boissons,Article_11_BOI,20.0,6.0,120.0,Espèce,En ligne,2023-10-14
TXN_9755626,Client_25,Patisserie,Article_11_PAT,20.0,3.0,60.0,Portefeuille electronique,En ligne,2023-01-31
TXN_3842430,Client_19,Nourriture,Article_18_NOUR,30.5,8.0,244.0,Carte de credit,En magasin,2023-03-04
TXN_1102128,Client_22,Meubles,Article_5_MEU,11.0,3.0,33.0,Carte de credit,En magasin,2024-05-01
TXN_4351153,Client_21,Nourriture,inconnu,17.0,0.0,0.0,Espèce,En magasin,2024-12-07
TXN_5823559,Client_14,Meubles,Article_24_MEU,39.5,1.0,39.5,Portefeuille electronique,En magasin,2024-01-17
TXN_6830801,Client_14,Produit laitier,Article_6_LAIT,12.5,3.0,37.5,Carte de credit,En magasin,2022-05-20
TXN_7480229,Client_06,Meubles,Article_24_MEU,39.5,6.0,237.0,Carte de credit,En magasin,2022-01-22
TXN_9970141,Client_10,Appareil menager electrique,Article_1_ELEC,5.0,3.0,15.0,Espèce,En magasin,2023-07-03
TXN_1841098,Client_11,Nourriture,Article_20_NOUR,33.5,2.0,67.0,Espèce,En magasin,2023-10-22
TXN_4374445,Client_12,Nourriture,Article_25_NOUR,41.0,10.0,410.0,Portefeuille electronique,En ligne,2024-10-17
TXN_2496138,Client_22,Nourriture,inconnu,11.0,0.0,0.0,Espèce,En ligne,2023-10-04
TXN_9041908,Client_22,Appareil menager electrique,Article_25_ELEC,41.0,8.0,328.0,Espèce,En ligne,2022-06-22
TXN_6035994,Client_15,Boissons,Article_6_BOI,12.5,8.0,100.0,Carte de credit,En magasin,2024-10-30
TXN_3834320,Client_18,Boissons,inconnu,24.5,0.0,0.0,Espèce,En magasin,2022-11-08
TXN_3456177,Client_01,Bouchers,Article_13_BOU,23.0,3.0,69.0,Carte de credit,En ligne,2023-06-23
TXN_6615809,Client_20,Ordinateurs et accessoires electriques,inconnu,15.5,0.0,0.0,Carte de credit,En magasin,2023-06-22
TXN_9583800,Client_17,Appareil menager electrique,Article_12_ELEC,21.5,2.0,43.0,Espèce,En ligne,2023-09-18
TXN_8870473,Client_17,Produit laitier,Article_13_LAIT,23.0,1.0,23.0,Carte de credit,En magasin,2023-05-29
TXN_9933625,Client_25,Patisserie,Article_20_PAT,33.5,8.0,268.0,Espèce,En ligne,2022-11-02
TXN_3668440,Client_21,Bouchers,Article_3_BOU,8.0,2.0,16.0,Espèce,En magasin,2022-01-18
TXN_4255841,Client_21,Ordinateurs et accessoires electriques,Article_22_ORDI,36.5,9.0,328.5,Carte de credit,En ligne,2023-08-12
TXN_1795154,Client_23,Ordinateurs et accessoires electriques,Article_10_ORDI,18.5,7.0,129.5,Portefeuille electronique,En magasin,2023-06-14
TXN_3717384,Client_01,Nourriture,Article_14_NOUR,24.5,6.0,147.0,Espèce,En magasin,2023-05-11
TXN_9616213,Client_23,Meubles,Article_24_MEU,39.5,3.0,118.5,Carte de credit,En ligne,2023-03-11
TXN_7043807,Client_24,Meubles,inconnu,0.0,7.0,182.0,Portefeuille electronique,En magasin,2022-02-07
TXN_6728454,Client_08,Produit laitier,Article_24_LAIT,39.5,3.0,118.5,Carte de credit,En ligne,2023-10-17
TXN_4322217,Client_21,Ordinateurs et accessoires electriques,Article_18_ORDI,30.5,2.0,61.0,Portefeuille electronique,En magasin,2024-11-23
TXN_2151215,Client_02,Bouchers,Article_5_BOU,11.0,4.0,44.0,Espèce,En magasin,2023-11-24
TXN_9987791,Client_08,Produit laitier,Article_22_LAIT,36.5,2.0,73.0,Portefeuille electronique,En magasin,2022-10-07
TXN_2540564,Client_24,Ordinateurs et accessoires electriques,Article_5_ORDI,11.0,1.0,11.0,Espèce,En ligne,2023-08-18
TXN_9659532,Client_21,Meubles,Article_4_MEU,9.5,8.0,76.0,Espèce,En magasin,2023-01-08
TXN_1783309,Client_08,Patisserie,Article_15_PAT,26.0,9.0,234.0,Carte de credit,En ligne,2023-01-17
TXN_6908704,Client_16,Appareil menager electrique,inconnu,26.0,0.0,0.0,Portefeuille electronique,En magasin,2024-02-04
TXN_6596970,Client_25,Nourriture,Article_12_NOUR,21.5,6.0,129.0,Carte de credit,En magasin,2023-10-29
TXN_1742336,Client_08,Patisserie,Article_13_PAT,23.0,4.0,92.0,Carte de credit,En ligne,2022-03-08
TXN_7738273,Client_06,Boissons,Article_3_BOI,8.0,9.0,72.0,Espèce,En ligne,2024-03-23
TXN_2232768,Client_02,Nourriture,Article_20_NOUR,33.5,9.0,301.5,Portefeuille electronique,En magasin,2024-09-29
TXN_4863238,Client_13,Nourriture,Article_11_NOUR,20.0,4.0,80.0,Carte de credit,En magasin,2022-11-16
TXN_9409545,Client_05,Appareil menager electrique,Article_22_ELEC,36.5,7.0,255.5,Carte de credit,En ligne,2022-02-24
TXN_5426614,Client_19,Produit laitier,Article_15_LAIT,26.0,7.0,182.0,Portefeuille electronique,En ligne,2022-08-06
TXN_1712455,Client_25,Bouchers,Article_5_BOU,11.0,9.0,99.0,Carte de credit,En magasin,2024-03-11
TXN_7017598,Client_04,Patisserie,Article_4_PAT,9.5,6.0,57.0,Carte de credit,En ligne,2023-06-07
TXN_7222601,Client_18,Appareil menager electrique,Article_12_ELEC,21.5,2.0,43.0,Espèce,En ligne,2022-09-10
TXN_7864933,Client_24,Boissons,Article_17_BOI,29.0,1.0,29.0,Espèce,En magasin,2022-11-29
TXN_7383288,Client_10,Produit laitier,inconnu,26.0,0.0,0.0,Portefeuille electronique,En magasin,2022-08-12
TXN_8228155,Client_17,Bouchers,Article_13_BOU,23.0,5.0,115.0,Carte de credit,En ligne,2022-08-19
TXN_9564689,Client_18,Patisserie,Article_14_PAT,24.5,4.0,98.0,Espèce,En ligne,2022-04-06
TXN_8504691,Client_08,Produit laitier,Article_1_LAIT,5.0,1.0,5.0,Carte de credit,En ligne,2023-12-21
TXN_7177109,Client_05,Meubles,Article_14_MEU,24.5,4.0,98.0,Espèce,En magasin,2023-06-12
TXN_9440172,Client_20,Boissons,Article_25_BOI,41.0,9.0,369.0,Carte de credit,En magasin,2023-10-25
TXN_7436006,Client_16,Patisserie,Article_8_PAT,15.5,7.0,108.5,Espèce,En magasin,2023-07-25
TXN_3673808,Client_23,Patisserie,Article_19_PAT,32.0,10.0,320.0,Portefeuille electronique,En magasin,2023-11-18
TXN_1386646,Client_24,Patisserie,Article_11_PAT,20.0,6.0,120.0,Portefeuille electronique,En ligne,2022-12-07
TXN_3840387,Client_19,Boissons,Article_7_BOI,14.0,5.0,70.0,Espèce,En magasin,2024-12-29
TXN_5434897,Client_25,Bouchers,Article_23_BOU,38.0,1.0,38.0,Espèce,En magasin,2023-03-21
TXN_2218629,Client_10,Ordinateurs et accessoires electriques,inconnu,0.0,3.0,96.0,Carte de credit,En ligne,2022-03-21
TXN_9352178,Client_24,Patisserie,Article_2_PAT,6.5,8.0,52.0,Portefeuille electronique,En magasin,2023-03-24
TXN_9978418,Client_10,Bouchers,Article_14_BOU,24.5,5.0,122.5,Portefeuille electronique,En ligne,2024-02-24
TXN_6660687,Client_02,Meubles,Article_17_MEU,29.0,9.0,261.0,Portefeuille electronique,En ligne,2024-12-27
TXN_8348586,Client_03,Appareil menager electrique,inconnu,0.0,8.0,220.0,Carte de credit,En ligne,2022-08-12
TXN_7647224,Client_13,Produit laitier,Article_1_LAIT,5.0,7.0,35.0,Carte de credit,En magasin,2022-03-19
TXN_2676761,Client_15,Appareil menager electrique,Article_17_ELEC,29.0,9.0,261.0,Portefeuille electronique,En magasin,2024-04-03
TXN_1409260,Client_08,Appareil menager electrique,Article_8_ELEC,15.5,1.0,15.5,Carte de credit,En magasin,2022-09-21
TXN_9671345,Client_21,Meubles,Article_20_MEU,33.5,2.0,67.0,Espèce,En ligne,2022-09-13
TXN_6893703,Client_13,Patisserie,Article_13_PAT,23.0,1.0,23.0,Carte de credit,En magasin,2023-09-03
TXN_5744111,Client_13,Boissons,Article_3_BOI,8.0,3.0,24.0,Carte de credit,En ligne,2024-08-21
TXN_5224257,Client_08,Bouchers,Article_6_BOU,12.5,9.0,112.5,Espèce,En ligne,2022-08-13
TXN_5319794,Client_01,Boissons,Article_16_BOI,27.5,10.0,275.0,Carte de credit,En ligne,2023-05-01
TXN_7326092,Client_01,Bouchers,Article_23_BOU,38.0,5.0,190.0,Carte de credit,En ligne,2023-09-19
TXN_3342497,Client_18,Patisserie,Article_9_PAT,17.0,4.0,68.0,Carte de credit,En magasin,2023-07-03
TXN_7235181,Client_22,Produit laitier,Article_3_LAIT,8.0,8.0,64.0,Portefeuille electronique,En ligne,2023-12-13
TXN_4657560,Client_06,Patisserie,Article_22_PAT,36.5,5.0,182.5,Portefeuille electronique,En magasin,2022-10-18
TXN_4570770,Client_12,Appareil menager electrique,Article_11_ELEC,20.0,3.0,60.0,Carte de credit,En magasin,2023-04-29
TXN_6810161,Client_17,Nourriture,Article_11_NOUR,20.0,3.0,60.0,Espèce,En ligne,2024-05-05
TXN_1544024,Client_20,Patisserie,Article_17_PAT,29.0,8.0,232.0,Espèce,En ligne,2024-11-16
TXN_3107156,Client_02,Ordinateurs et accessoires electriques,Article_24_ORDI,39.5,8.0,316.0,Espèce,En ligne,2024-12-23
TXN_2540525,Client_03,Ordinateurs et accessoires electriques,Article_22_ORDI,36.5,2.0,73.0,Espèce,En magasin,2023-04-29
TXN_7595380,Client_06,Meubles,Article_9_MEU,17.0,4.0,68.0,Espèce,En magasin,2022-11-13
TXN_9778912,Client_14,Appareil menager electrique,Article_21_ELEC,35.0,8.0,280.0,Carte de credit,En ligne,2024-08-27
TXN_2771813,Client_17,Appareil menager electrique,inconnu,41.0,0.0,0.0,Portefeuille electronique,En ligne,2022-06-10
TXN_2461753,Client_12,Ordinateurs et accessoires electriques,Article_19_ORDI,32.0,10.0,320.0,Espèce,En ligne,2022-10-18
TXN_9228328,Client_05,Meubles,Article_20_MEU,33.5,1.0,33.5,Portefeuille electronique,En magasin,2022-09-29
TXN_8148435,Client_24,Appareil menager electrique,Article_23_ELEC,38.0,6.0,228.0,Carte de credit,En ligne,2024-01-20
TXN_9014066,Client_01,Bouchers,Article_12_BOU,21.5,3.0,64.5,Portefeuille electronique,En ligne,2022-11-20
TXN_3864156,Client_10,Bouchers,Article_12_BOU,21.5,8.0,172.0,Carte de credit,En magasin,2023-05-25
TXN_1325795,Client_10,Ordinateurs et accessoires electriques,Article_14_ORDI,24.5,6.0,147.0,Portefeuille electronique,En magasin,2022-04-29
TXN_9131959,Client_01,Produit laitier,Article_2_LAIT,6.5,1.0,6.5,Carte de credit,En ligne,2022-01-11
TXN_2755690,Client_08,Ordinateurs et accessoires electriques,Article_12_ORDI,21.5,9.0,193.5,Espèce,En ligne,2024-11-04
TXN_5675339,Client_20,Appareil menager electrique,Article_20_ELEC,33.5,4.0,134.0,Carte de credit,En ligne,2024-01-12
TXN_2687566,Client_19,Meubles,inconnu,0.0,1.0,27.5,Carte de credit,En ligne,2022-03-21
TXN_6070296,Client_19,Appareil menager electrique,Article_5_ELEC,11.0,3.0,33.0,Espèce,En magasin,2024-01-31
TXN_7927802,Client_20,Bouchers,Article_22_BOU,36.5,8.0,292.0,Portefeuille electronique,En ligne,2023-06-30
TXN_1607995,Client_23,Appareil menager electrique,Article_19_ELEC,32.0,6.0,192.0,Carte de credit,En magasin,2023-12-24
